,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
0,1.154643869,0.287630351,0.073428416,0.025789994,TRUE,0,7,sqrt,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.144971735,0.453376924,0.622786535,0.511642912,0.49586746,0.452178244,0.555400265,0.347068669,0.342882079,0.454105012,0.438027983,0.126719822,86,0.76098716,0.735859465,0.733965689,0.734334134,0.730024269,0.738457348,0.73032284,0.749666331,0.743583062,0.7476769,0.74048772,0.009404758,-8.858135175,-8.156769662,-6.548885393,-8.23748821,-8.439498415,-8.533331544,-7.45318948,-11.75504583,-9.005106394,-8.682452474,-8.566990257,1.267331053,156,-5.813181281,-5.968718501,-6.183199839,-6.042558142,-6.157619954,-5.950528754,-6.231833137,-5.617829443,-5.978489828,-5.879167161,-5.982312604,0.176147767
1,0.972197056,0.005836083,0.05951066,0.005110537,TRUE,0,7,sqrt,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.174007571,0.409982731,0.556978522,0.495079336,0.480178361,0.441397951,0.562265511,0.328238309,0.330215151,0.373791399,0.415213484,0.113012867,146,0.660636179,0.635469863,0.63042498,0.634477673,0.638630435,0.642452823,0.633365701,0.650343776,0.641009451,0.638313171,0.640512405,0.008536332,-8.788217006,-8.57402523,-6.992566163,-8.468684728,-8.667030488,-8.768619945,-7.730524381,-12.2637279,-9.147991101,-9.047839331,-8.844922628,1.294217398,165,-6.897479803,-7.0905543,-7.228136997,-7.071794226,-7.141829863,-6.898532025,-7.288811165,-6.573950173,-7.03815438,-7.043859933,-7.027310286,0.191617878
2,0.966562867,0.008174794,0.060540342,0.003829712,TRUE,0,7,sqrt,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.180901359,0.375828441,0.474080877,0.470856295,0.459288619,0.408933389,0.520305823,0.30150031,0.324442858,0.313413671,0.382955164,0.098574087,176,0.597545677,0.5745861,0.569679439,0.566326781,0.564668128,0.576300341,0.569510455,0.579154524,0.578533822,0.577795425,0.575410069,0.008868294,-8.818879365,-8.807123905,-7.415061344,-8.806445066,-9.018782003,-9.244367175,-8.146481182,-12.73277971,-9.41713161,-9.332426625,-9.173947798,1.31619279,177,-7.556530093,-7.636830909,-7.836466915,-7.828029446,-7.86836473,-7.574980891,-7.910739586,-7.288756653,-7.682122255,-7.706449017,-7.68892705,0.177829281
3,0.984688234,0.003769153,0.061052632,0.004493033,TRUE,0,7,sqrt,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.172748173,0.462602061,0.63630916,0.485556946,0.482487215,0.454612764,0.556048811,0.35761023,0.35659914,0.474258058,0.443883256,0.119498842,72,0.761315431,0.733693898,0.728416477,0.736807629,0.723956968,0.743319295,0.722427835,0.74325631,0.732541167,0.746274583,0.737200959,0.011148647,-8.687492416,-8.01108995,-6.457768628,-8.423072275,-8.546694365,-8.525767178,-7.684109056,-11.64847421,-8.93188236,-8.586353975,-8.550270441,1.232920665,151,-5.837676618,-6.02698316,-6.242401635,-6.0626861,-6.221373023,-5.9533724,-6.3179215,-5.728897091,-6.134341562,-5.897574377,-6.042322747,0.180594186
4,0.980860877,0.022089663,0.060040736,0.00969205,TRUE,0,7,sqrt,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.175817113,0.409063816,0.562704034,0.500267664,0.475701845,0.441407728,0.567966088,0.334115108,0.332772408,0.392117541,0.419193334,0.11303228,134,0.66106322,0.633176857,0.626577066,0.635905954,0.630683238,0.638638501,0.624611223,0.647229013,0.641794663,0.642218125,0.638189786,0.010199274,-8.750816042,-8.553816841,-7.00988837,-8.402705858,-8.668998191,-8.794054266,-7.68271242,-12.21350422,-9.164722092,-8.872120999,-8.81133393,1.283738524,163,-6.896919119,-7.107805985,-7.289567926,-7.053220782,-7.223797435,-7.002000474,-7.387667203,-6.63868193,-7.036717776,-7.00441951,-7.064079814,0.200040305
5,0.961197782,0.006745116,0.064217639,0.009305753,TRUE,0,7,sqrt,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.184297352,0.363042845,0.477756905,0.45177161,0.459648571,0.40947731,0.513123953,0.310518944,0.333410029,0.30488771,0.380793523,0.095322213,179,0.596513021,0.569818238,0.56601637,0.555402957,0.566489679,0.573751659,0.562450532,0.574991107,0.582056724,0.573474196,0.572096448,0.010741056,-8.790848287,-8.99967259,-7.482492773,-8.948430458,-8.991148132,-9.312328993,-8.200650298,-12.66417169,-9.35467947,-9.335284983,-9.207970768,1.277406325,179,-7.548598606,-7.727793545,-7.91551855,-7.892910609,-7.8365369,-7.656335334,-7.994836241,-7.356199636,-7.684973476,-7.764829669,-7.737853257,0.179759181
6,1.005305004,0.006526541,0.061359859,0.008162582,TRUE,0,7,0.2,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.155215645,0.477164659,0.655115994,0.511697393,0.50085437,0.476885414,0.557018484,0.366944682,0.350815754,0.506792544,0.455850494,0.129574547,41,0.786245737,0.75953498,0.753479669,0.759570886,0.75554433,0.768248809,0.744518423,0.770647339,0.767892637,0.768638292,0.76343211,0.010917027,-8.530603333,-7.844160156,-6.187806268,-8.050228185,-8.248978372,-8.140809374,-7.343081421,-11.50636301,-8.933520821,-8.297483109,-8.308303405,1.28100677,126,-5.404902269,-5.636442777,-5.847089152,-5.65786286,-5.74759265,-5.51307009,-5.913909396,-5.291433924,-5.571582236,-5.497162549,-5.60810479,0.183741973
7,0.99203732,0.008300745,0.059068203,0.004749772,TRUE,0,7,0.2,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.172621731,0.443779689,0.572420103,0.524191675,0.498926422,0.452672752,0.576738182,0.333819924,0.318573977,0.407507277,0.430125173,0.120232334,99,0.700380119,0.680201328,0.669088416,0.678325574,0.675975358,0.683683143,0.671198785,0.683609234,0.678505231,0.682944112,0.68039113,0.00816627,-8.470711688,-8.106373385,-6.768739219,-8.14609797,-8.260738845,-8.446704481,-7.409564772,-12.00387251,-9.318353755,-8.633011608,-8.556416823,1.321368021,152,-6.33369141,-6.462213766,-6.734114517,-6.53227911,-6.612319479,-6.411988001,-6.731459197,-6.135551247,-6.560444712,-6.414242486,-6.492830392,0.173836074
8,0.983469939,0.02328286,0.060107493,0.007555331,TRUE,0,7,0.2,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.185661133,0.382159627,0.504847928,0.511740878,0.477855913,0.430523572,0.543821632,0.327782971,0.322276474,0.332201544,0.401887167,0.106411323,156,0.642321175,0.615932573,0.608442433,0.609590842,0.613947443,0.618894794,0.601889023,0.627081661,0.625711419,0.615908105,0.617971947,0.010867166,-8.413960589,-8.668310293,-7.049651103,-8.300099473,-8.549462539,-8.736382257,-7.937688174,-12.34074231,-9.431561544,-9.022266036,-8.845012432,1.313592609,166,-6.91080819,-7.081823812,-7.358974788,-7.242983148,-7.27131463,-7.049317838,-7.458161405,-6.741261936,-7.04529835,-7.141782336,-7.130172643,0.20202974
9,1.003258491,0.006310226,0.058715057,0.003297598,TRUE,0,7,0.2,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.150435652,0.467173556,0.646789501,0.510273633,0.488590465,0.470191185,0.566875086,0.361741849,0.347065388,0.479196215,0.448833253,0.129295508,58,0.784224285,0.757712116,0.752899162,0.75754559,0.749664881,0.760774006,0.747608225,0.767312577,0.767377554,0.771380832,0.761649923,0.010581442,-8.599406073,-7.926946519,-6.272668792,-8.202971798,-8.245283312,-8.158360585,-7.32841933,-11.60561252,-8.946425309,-8.425904568,-8.371199881,1.289396036,138,-5.446888141,-5.690687116,-5.894704226,-5.703497319,-5.876346129,-5.588281165,-5.908002557,-5.37526364,-5.596453026,-5.467028348,-5.654715167,0.184082247
10,0.986659861,0.005647289,0.05615139,0.001009742,TRUE,0,7,0.2,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.18000177,0.418476271,0.57314219,0.521229058,0.498602591,0.466406337,0.578019439,0.359019024,0.318126089,0.417200906,0.433022368,0.117052284,95,0.703385121,0.672727037,0.669072512,0.666654098,0.673111264,0.684352513,0.664500302,0.679222269,0.680195759,0.682009707,0.677523058,0.010710987,-8.386132384,-8.392546325,-6.639073388,-8.124748628,-8.230454617,-8.305224985,-7.439116053,-11.81118679,-9.28243437,-8.646492848,-8.525741039,1.282787433,147,-6.301942565,-6.55816992,-6.691024848,-6.623981795,-6.637280113,-6.414531441,-6.793767537,-6.167398469,-6.529392077,-6.453133741,-6.517062251,0.178240133
11,0.976569057,0.005608839,0.059504151,0.004542393,TRUE,0,7,0.2,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.178666636,0.40430944,0.5006847,0.505453788,0.472133699,0.427805381,0.548077754,0.318554761,0.307767743,0.339939962,0.400339386,0.108127028,161,0.644293147,0.614479535,0.607890653,0.614247987,0.612788997,0.60987288,0.604354151,0.624602062,0.624377672,0.61802462,0.61749317,0.010867876,-8.383017766,-8.469511591,-7.156970901,-8.365851096,-8.684856035,-8.815897833,-7.88168585,-12.36571141,-9.567554975,-9.035510365,-8.872656782,1.316588469,172,-6.888475033,-7.103167591,-7.408574911,-7.229347292,-7.294422157,-7.149718338,-7.440530054,-6.697354272,-7.095036167,-7.128743723,-7.143536954,0.21376492
12,1.040978718,0.00443339,0.063223147,0.012420741,TRUE,0,7,0.3,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.111204561,0.496639527,0.66879308,0.537727593,0.509775268,0.49318627,0.560354135,0.376152313,0.323273687,0.52103523,0.459814167,0.146879602,28,0.815047517,0.786629116,0.782241831,0.791599513,0.785883362,0.793522145,0.77542878,0.804015305,0.792092355,0.797926864,0.792438679,0.010711357,-8.56479449,-7.601897031,-5.862627192,-7.794756813,-7.992861495,-7.732467374,-7.05701495,-11.20421577,-9.129852233,-8.251742787,-8.119223014,1.323389946,94,-4.972264524,-5.224705523,-5.396521507,-5.138517326,-5.296062659,-5.060966739,-5.508330974,-4.772169054,-5.252310244,-5.01276795,-5.16346165,0.206393293
13,1.031616426,0.022508792,0.060057306,0.004747087,TRUE,0,7,0.3,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.157437267,0.449644671,0.601794146,0.555060383,0.502494936,0.475771056,0.562240316,0.330427954,0.302107563,0.428172565,0.436515086,0.130582401,88,0.743605371,0.714540133,0.717227011,0.718269157,0.72166355,0.727517841,0.712416884,0.728788344,0.72920663,0.724981863,0.723821678,0.008690579,-8.144797656,-7.896245365,-6.169671254,-7.677290439,-7.941724025,-7.924611913,-7.410449066,-11.81994649,-9.332247112,-8.513266327,-8.283024964,1.40256588,125,-5.683902257,-5.916158808,-6.009756509,-5.941055854,-5.935874326,-5.73571906,-6.174095655,-5.530524463,-5.780625614,-5.759849194,-5.846756174,0.174971613
14,1.012726617,0.006305348,0.057920718,0.003684862,TRUE,0,7,0.3,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.146900551,0.425680478,0.519302607,0.547221874,0.501426423,0.441730154,0.539454014,0.334406671,0.303705207,0.358115711,0.411794369,0.120847322,148,0.693977742,0.661099436,0.666696678,0.664493793,0.66506211,0.669115818,0.661579614,0.671951674,0.669104008,0.670961978,0.669404285,0.008907515,-8.242489532,-8.084540396,-6.753781919,-7.906051258,-8.064472995,-8.283730704,-7.762453779,-12.07713561,-9.541739493,-8.877419484,-8.559381517,1.356823711,154,-6.257606121,-6.459149848,-6.599081059,-6.547619604,-6.562604333,-6.347366527,-6.708934654,-6.066160105,-6.403193846,-6.369881456,-6.432159755,0.176599692
15,1.041769552,0.008580498,0.059965324,0.004895979,TRUE,0,7,0.3,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.11093833,0.493836421,0.686376892,0.505749263,0.511847951,0.4752877,0.563973007,0.372944927,0.335689448,0.509125527,0.456576947,0.146761234,38,0.81517854,0.785756064,0.785024565,0.78519612,0.786106465,0.794314215,0.776008536,0.799015695,0.799533096,0.796834352,0.792296765,0.010466398,-8.479349239,-7.593459092,-5.742570989,-8.049873245,-8.023143527,-8.000780005,-7.077921266,-11.37665786,-9.13959026,-8.401532762,-8.188487824,1.372979458,105,-4.964725665,-5.206080253,-5.370600441,-5.296166068,-5.286844612,-5.102500914,-5.524190104,-4.881062958,-5.115689627,-5.052745737,-5.180060638,0.185048048
16,1.018944287,0.007238447,0.060557175,0.008102762,TRUE,0,7,0.3,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.165512529,0.45182322,0.607198155,0.562519285,0.521634331,0.476631264,0.545448012,0.361214877,0.288972113,0.441011275,0.442196506,0.129051908,77,0.743108125,0.715871435,0.718334308,0.720616231,0.718456768,0.720976091,0.716107581,0.725529315,0.725915986,0.725828672,0.723074451,0.007600613,-8.098882036,-7.909526497,-6.200877065,-7.627784693,-7.843685207,-8.039852067,-7.404875681,-11.64757239,-9.466954394,-8.414101226,-8.265411125,1.367381981,123,-5.746246785,-5.894858555,-6.03509962,-5.920922729,-5.99197052,-5.797254997,-6.121310239,-5.603094668,-5.867656088,-5.763144012,-5.874155822,0.145464339
17,1.010418415,0.007099099,0.058344984,0.00356147,TRUE,0,7,0.3,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.182847746,0.407075057,0.530809224,0.548335442,0.504033291,0.449464874,0.545232694,0.344262253,0.28136648,0.366384969,0.415981203,0.116806866,143,0.694126961,0.660560794,0.664400978,0.663538797,0.667401764,0.66773034,0.656834741,0.671762548,0.671483913,0.672081234,0.668992207,0.009638542,-7.989007358,-8.247968951,-6.627973957,-7.881727515,-8.030360342,-8.279388476,-7.67141669,-12.03595491,-9.698667517,-8.830239799,-8.529270552,1.385908666,148,-6.265535244,-6.411017991,-6.57912662,-6.56827389,-6.536233576,-6.343045255,-6.770927646,-6.075745136,-6.374878469,-6.385353014,-6.431013684,0.182856151
18,1.115725708,0.008447632,0.064247489,0.01249702,TRUE,0,7,0.5,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.059017185,0.49892444,0.681436691,0.497821016,0.522691472,0.500944182,0.582420169,0.322849534,0.286903702,0.515193165,0.446820156,0.168357386,60,0.832824559,0.813085416,0.819097437,0.820958671,0.813578824,0.82047607,0.804342655,0.832686311,0.815874083,0.823802193,0.819672622,0.008318507,-8.520878735,-7.529609634,-5.629105652,-7.862254539,-7.879062408,-7.530772031,-6.656109652,-11.52433666,-9.484394896,-8.267193196,-8.08837174,1.509675836,84,-4.635324127,-4.797153505,-4.874717734,-4.788785474,-4.894655125,-4.666625008,-5.111038797,-4.409566633,-4.821989571,-4.620988733,-4.762084471,0.180809093
19,1.094885254,0.008160996,0.060136914,0.004234439,TRUE,0,7,0.5,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.10397017,0.471888715,0.626784514,0.571211292,0.528964131,0.489499643,0.551315056,0.322132388,0.274768006,0.463473844,0.440400776,0.151834604,82,0.787411015,0.753984014,0.76653103,0.773005363,0.764179183,0.766299633,0.754645202,0.771266695,0.759296048,0.76854468,0.766516286,0.009279009,-7.956685814,-7.621237484,-5.836324076,-7.425466051,-7.580339694,-7.688838917,-6.966836595,-11.82874265,-9.515122532,-8.410766642,-8.083036045,1.534663757,83,-5.069411528,-5.413725509,-5.388768012,-5.254152588,-5.385348332,-5.203888981,-5.595604615,-4.964257807,-5.326898188,-5.169908807,-5.277196437,0.174688311
20,1.079114056,0.005607658,0.062539029,0.006008469,TRUE,0,7,0.5,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.138442355,0.445594168,0.540785855,0.564271632,0.511008966,0.457796622,0.505416077,0.286498941,0.259153614,0.365023539,0.407399177,0.133217534,153,0.735886329,0.714654919,0.715188539,0.721163103,0.715099021,0.707173986,0.710974829,0.72824881,0.71593982,0.71744287,0.718177223,0.007957826,-7.771566637,-7.789939636,-6.402077013,-7.476983936,-7.666727061,-7.967414411,-7.512889333,-12.29699985,-9.623271944,-8.719859401,-8.322772922,1.544286688,130,-5.626782242,-5.767998366,-5.910717866,-5.780640419,-5.86491192,-5.825213916,-6.056660002,-5.399261737,-5.734685068,-5.737909748,-5.770478128,0.165644915
21,1.113232064,0.005910473,0.060461307,0.004527383,TRUE,0,7,0.5,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.045276235,0.502048444,0.694299787,0.506713225,0.513530513,0.499508906,0.545825339,0.340545655,0.286193001,0.500261443,0.443420255,0.169110959,75,0.837795756,0.81252635,0.818439106,0.826434497,0.813494988,0.823039782,0.807591832,0.832228744,0.813955402,0.817857676,0.820336413,0.00900799,-8.532366876,-7.454498554,-5.471999582,-7.792168001,-7.902735193,-7.605447251,-6.948429984,-11.46431222,-9.495674498,-8.320666085,-8.098829824,1.500984781,87,-4.613418104,-4.822672436,-4.87624777,-4.719694247,-4.883209803,-4.70167572,-5.077975783,-4.405801982,-4.82870847,-4.746981029,-4.767638534,0.170295705
22,1.096757102,0.012169235,0.060377717,0.003515389,TRUE,0,7,0.5,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.099558504,0.476971456,0.619772827,0.578343434,0.519929436,0.486173837,0.553470183,0.325727841,0.272235349,0.465696039,0.439787891,0.152310091,84,0.790837886,0.75680624,0.762503099,0.769331367,0.763985195,0.767945277,0.759073322,0.772594985,0.762615084,0.763360764,0.766905322,0.009134087,-8.085206696,-7.584804982,-5.898045895,-7.371712252,-7.60961465,-7.703373526,-7.025847026,-11.75812707,-9.655997259,-8.465801878,-8.115853123,1.52087355,91,-5.080734216,-5.340010318,-5.404534051,-5.321695912,-5.343602626,-5.189223708,-5.541211832,-4.932278371,-5.317921421,-5.234987357,-5.270619981,0.162655242
23,1.078282952,0.007069894,0.064513016,0.009991852,TRUE,0,7,0.5,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.12318193,0.460067568,0.551398461,0.563816418,0.51530886,0.467372814,0.490106809,0.312328233,0.2444449,0.37141734,0.409944333,0.136989027,149,0.742652,0.712636712,0.715992424,0.716832457,0.715749066,0.709728046,0.713394174,0.723096688,0.715542326,0.718575641,0.718419953,0.008758819,-7.873040416,-7.716147439,-6.39023405,-7.450297235,-7.57844775,-8.017918721,-7.547566529,-12.22175021,-9.932583286,-8.72547036,-8.3453456,1.557711732,133,-5.567865012,-5.777065774,-5.896703232,-5.809626294,-5.900730359,-5.830763136,-6.020979725,-5.456234341,-5.744559382,-5.714231182,-5.771875844,0.156357579
24,1.292756319,0.011142635,0.069171453,0.009756669,TRUE,0,7,,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.024047071,0.490834042,0.701934419,0.465855609,0.520277989,0.496502767,0.570361772,0.279782397,0.278165633,0.483397808,0.426306536,0.191233247,111,0.852914921,0.831433259,0.843858905,0.848301162,0.837714217,0.839687762,0.82928945,0.857187517,0.834633952,0.837710838,0.841273198,0.008702057,-8.750104057,-7.518507732,-5.260357317,-7.687782439,-7.942618858,-7.702682362,-6.469253068,-11.96705141,-9.712078329,-8.398859919,-8.140929549,1.716440393,98,-4.342122115,-4.619683174,-4.544779524,-4.388677487,-4.549357346,-4.425506969,-4.753932684,-4.110274957,-4.493745328,-4.486636467,-4.471471605,0.164340861
25,1.255603957,0.009419704,0.060268235,0.004048473,TRUE,0,7,,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.043098896,0.462246771,0.640815075,0.557519836,0.533318873,0.48728032,0.554221127,0.24079473,0.256498347,0.427945145,0.420373912,0.174872068,131,0.816798253,0.785651454,0.802296691,0.805226104,0.796219834,0.802322723,0.795407123,0.81279036,0.792170223,0.792204924,0.800108769,0.009203107,-8.187586531,-7.616799673,-5.678243318,-7.311074937,-7.470691501,-7.810393089,-6.770522692,-12.54493058,-9.797479604,-8.754506558,-8.194222848,1.787577065,109,-4.683683958,-5.064930542,-4.942822535,-4.833144286,-4.949767527,-4.844506811,-5.072872582,-4.497369245,-4.872227128,-4.931071272,-4.869239589,0.164354998
26,1.223765516,0.006557285,0.061815596,0.005873228,TRUE,0,7,,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.070500759,0.454202161,0.559253294,0.557858405,0.53870099,0.45845494,0.463516839,0.237280487,0.182489299,0.365658626,0.38879158,0.161922646,173,0.77919872,0.748782609,0.755929203,0.765049302,0.751720706,0.748540548,0.754316786,0.769748461,0.750076705,0.754127471,0.757749051,0.009726127,-7.772409171,-7.707534741,-6.175746103,-7.298157558,-7.383628571,-7.935454617,-7.293312905,-12.74349233,-10.39496635,-8.772038283,-8.347674063,1.801809062,134,-5.138492892,-5.409553661,-5.419291761,-5.258673785,-5.389927631,-5.345875676,-5.506952987,-4.931427118,-5.279250322,-5.323943338,-5.300338917,0.156171277
27,1.282114697,0.011512274,0.066037703,0.022295853,TRUE,0,7,,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.060776506,0.489085423,0.721418103,0.473236118,0.535108076,0.498430705,0.576786898,0.285767372,0.258089328,0.473028769,0.425017429,0.205032423,119,0.849679504,0.832499719,0.842033441,0.844445352,0.834576241,0.841460319,0.832751895,0.856853233,0.834138683,0.839297464,0.840773585,0.007555286,-9.01918866,-7.53011728,-5.000969738,-7.597862393,-7.805867504,-7.595143913,-6.252506472,-12.00393971,-9.954379352,-8.477327018,-8.123730204,1.832938713,96,-4.381955683,-4.574243754,-4.541789514,-4.451223211,-4.570574795,-4.353002102,-4.669254745,-4.104047142,-4.528594765,-4.438087861,-4.461277357,0.150081143
28,1.252516866,0.01251617,0.06137042,0.007319268,TRUE,0,7,,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.039116693,0.46888496,0.655424452,0.555482601,0.53154759,0.492866279,0.558682856,0.257740496,0.253164512,0.431309231,0.424421967,0.17672632,121,0.817722261,0.788028425,0.798539613,0.810123018,0.797275188,0.799640008,0.794469406,0.810102851,0.790318437,0.792525567,0.799874477,0.009228526,-8.193718071,-7.559253495,-5.589849566,-7.335359722,-7.516603816,-7.755399777,-6.830964228,-12.33902569,-9.852193493,-8.703124064,-8.167549192,1.749683473,102,-4.660219319,-4.991140412,-5.000511893,-4.760033257,-4.927236787,-4.84652552,-5.094000162,-4.534545433,-4.909827017,-4.9448878,-4.86689276,0.161690982
